TrialLessonID;TimeTableID;PersonID;TrialLessonTypeID;DateTrialLesson;DateRequestedTrialLesson;isDeleted;isMoved
2401;3;4426;5;16-11-15 21:14;09-11-15 21:22;NULL;NULL
2402;6;4427;5;17-11-15 21:54;09-11-15 22:18;NULL;NULL
2403;6;4413;4;17-11-15 09:02;10-11-15 09:02;NULL;NULL
2404;3;4436;3;16-11-15 12:58;10-11-15 13:03;NULL;NULL
2405;3;4438;4;30-11-15 13:52;11-11-15 13:55;NULL;NULL
2406;3;4441;3;16-11-15 15:39;11-11-15 15:41;NULL;NULL
2407;5;4442;4;19-11-15 19:18;11-11-15 19:23;NULL;NULL
2408;1;4443;1;25-11-15 13:54;12-11-15 13:56;NULL;NULL
2409;3;4444;3;16-11-15 19:27;12-11-15 19:28;NULL;NULL
2410;3;4445;4;23-11-15 22:17;12-11-15 22:26;NULL;NULL
2411;7;4423;3;27-11-15 02:15;13-11-15 02:17;NULL;NULL
2412;7;1106;4;13-11-15 06:44;13-11-15 06:45;NULL;NULL
2413;6;4446;3;17-11-15 08:00;13-11-15 08:02;NULL;NULL
2414;1;4447;4;18-11-15 19:34;13-11-15 19:38;NULL;NULL
2415;6;4448;3;17-11-15 10:46;14-11-15 10:49;NULL;NULL
2416;5;4449;4;19-11-15 12:47;14-11-15 12:50;NULL;NULL
2417;3;4450;5;23-11-15 15:31;15-11-15 15:33;NULL;NULL
2418;6;4451;3;17-11-15 16:35;15-11-15 16:36;NULL;NULL
2419;1;4452;4;18-11-15 16:39;15-11-15 16:40;NULL;NULL
2420;3;4453;3;23-11-15 10:15;16-11-15 10:16;NULL;NULL
2421;3;4454;3;16-11-15 11:30;16-11-15 11:31;NULL;NULL
2422;2;4455;4;27-11-15 10:00;17-11-15 10:07;NULL;NULL
2423;1;4456;4;02-12-15 12:07;17-11-15 12:11;NULL;NULL
2425;1;4457;3;18-11-15 15:51;17-11-15 15:52;NULL;NULL
2426;6;4413;4;24-11-15 19:40;17-11-15 19:41;NULL;NULL
2427;1;4447;1;25-11-15 17:34;18-11-15 17:34;NULL;NULL
2428;5;4442;4;26-11-15 17:30;19-11-15 17:30;NULL;NULL
2429;3;4459;5;23-11-15 13:36;19-11-15 19:59;NULL;NULL
2430;3;4460;5;23-11-15 20:00;19-11-15 20:01;NULL;NULL
2431;2;4461;3;20-11-15 16:49;20-11-15 16:50;NULL;NULL
2433;3;4462;3;23-11-15 18:20;20-11-15 18:21;NULL;NULL
2434;3;4463;3;23-11-15 22:00;21-11-15 22:04;NULL;NULL
2435;3;4464;5;30-11-15 09:52;23-11-15 09:55;NULL;NULL
2436;3;4453;4;30-11-15 11:56;23-11-15 11:56;NULL;NULL
2438;3;4445;4;30-11-15 12:45;23-11-15 12:47;NULL;NULL
2439;3;4465;5;30-11-15 15:35;23-11-15 15:36;NULL;NULL
2440;3;4466;3;23-11-15 15:58;23-11-15 16:00;NULL;NULL
2442;6;4468;4;01-12-15 18:49;24-11-15 18:57;NULL;NULL
2443;1;4447;4;02-12-15 12:02;25-11-15 12:04;NULL;NULL
2444;3;4443;4;14-12-15 19:46;25-11-15 19:47;NULL;NULL
2445;2;4469;3;27-11-15 15:14;27-11-15 15:16;NULL;NULL
2446;2;4470;3;27-11-15 15:21;27-11-15 15:23;NULL;NULL
2447;7;4471;4;04-12-15 16:44;27-11-15 16:46;NULL;NULL
2448;7;4472;4;04-12-15 16:56;27-11-15 16:57;NULL;NULL
2449;3;4473;5;30-11-15 22:20;28-11-15 22:22;NULL;NULL
2451;3;4475;4;30-11-15 10:25;30-11-15 10:26;NULL;NULL
2452;1;4474;3;02-12-15 14:02;30-11-15 14:03;NULL;NULL
2453;3;4453;4;07-12-15 16:44;30-11-15 16:45;NULL;NULL
2454;3;4476;4;07-12-15 07:45;02-12-15 07:47;NULL;NULL
2455;1;4447;4;16-12-15 13:32;02-12-15 13:33;NULL;NULL
2456;1;4477;4;02-12-15 14:22;02-12-15 14:23;NULL;NULL
2457;2;4456;1;18-12-15 19:35;02-12-15 19:37;NULL;NULL
2458;3;4473;5;07-12-15 16:54;03-12-15 16:54;NULL;NULL
2459;2;4478;5;04-12-15 22:26;03-12-15 22:28;NULL;NULL
2460;7;4471;4;18-12-15 15:51;04-12-15 15:51;NULL;NULL
2461;7;4472;4;18-12-15 15:51;04-12-15 15:52;NULL;NULL
2462;3;4479;4;21-12-15 16:36;04-12-15 16:43;NULL;NULL
2463;3;4480;3;07-12-15 18:13;05-12-15 18:16;NULL;NULL
2464;3;4481;5;21-12-15 20:18;05-12-15 20:24;NULL;NULL
2465;1;4482;1;09-12-15 23:37;05-12-15 23:40;NULL;NULL
2466;1;4483;1;09-12-15 23:40;05-12-15 23:41;NULL;NULL
2467;3;4484;5;07-12-15 12:22;06-12-15 12:26;NULL;NULL
2468;3;4485;4;14-12-15 00:03;07-12-15 00:05;NULL;NULL
2469;3;4486;4;07-12-15 10:13;07-12-15 10:14;NULL;NULL
2470;3;4453;4;14-12-15 12:29;07-12-15 12:29;NULL;NULL
2471;3;4487;3;07-12-15 15:41;07-12-15 15:43;NULL;NULL
2477;5;4484;5;10-12-15 19:23;07-12-15 19:24;NULL;NULL
2478;3;4489;3;14-12-15 08:35;09-12-15 08:37;NULL;NULL
2479;2;4490;4;08-01-16 13:16;09-12-15 13:19;NULL;NULL
2481;1;4482;4;16-12-15 17:21;09-12-15 17:28;NULL;NULL
2482;1;4492;5;16-12-15 19:45;09-12-15 19:46;NULL;NULL
2484;7;4496;3;11-12-15 15:09;11-12-15 15:13;NULL;NULL
2485;1;4497;4;16-12-15 16:30;11-12-15 16:32;NULL;NULL
2486;6;4498;4;15-12-15 17:06;11-12-15 17:08;NULL;NULL
2487;6;4499;4;15-12-15 17:08;11-12-15 17:09;NULL;NULL
2488;6;4529;3;15-12-15 10:31;13-12-15 10:40;NULL;NULL
2489;5;4453;4;14-01-16 09:07;14-12-15 09:08;NULL;NULL
2490;5;4485;4;17-12-15 15:27;14-12-15 15:29;NULL;NULL
2491;3;4531;3;21-12-15 16:05;14-12-15 16:07;NULL;NULL
2492;5;4532;3;17-12-15 16:44;14-12-15 16:47;NULL;NULL
2496;5;4443;3;07-01-16 20:21;14-12-15 20:22;NULL;NULL
2497;1;4535;4;30-12-15 21:49;14-12-15 22:10;NULL;NULL
2498;1;4536;4;16-12-15 08:18;15-12-15 08:20;NULL;NULL
2499;5;4537;4;17-12-15 17:21;15-12-15 17:23;NULL;NULL
2500;5;4605;4;17-12-15 11:21;16-12-15 11:23;NULL;NULL
2501;1;4605;1;23-12-15 09:03;17-12-15 09:04;NULL;NULL
2503;6;4606;4;05-01-16 10:11;17-12-15 10:12;NULL;NULL
2504;1;4607;4;06-01-16 16:45;17-12-15 16:46;NULL;NULL
2506;3;4608;3;21-12-15 23:22;17-12-15 23:23;NULL;NULL
2508;5;4609;5;14-01-16 22:30;18-12-15 22:32;NULL;NULL
2510;7;4611;4;15-01-16 18:52;20-12-15 18:53;NULL;NULL
2511;5;4495;4;07-01-16 09:01;21-12-15 09:03;NULL;NULL
2514;6;4612;3;22-12-15 18:22;21-12-15 18:23;NULL;NULL
2515;1;4613;3;06-01-16 19:38;21-12-15 19:40;NULL;NULL
2516;3;4614;5;21-12-15 19:46;21-12-15 19:47;NULL;NULL
2517;1;4615;3;06-01-16 23:00;21-12-15 23:03;NULL;NULL
2518;1;4610;5;30-12-15 10:32;23-12-15 10:34;NULL;NULL
2519;2;4616;1;15-01-16 17:35;23-12-15 17:37;NULL;NULL
2520;3;4617;3;28-12-15 21:12;24-12-15 21:15;NULL;NULL
2521;1;4482;4;30-12-15 10:52;25-12-15 10:57;NULL;NULL
2522;3;4618;3;28-12-15 12:28;25-12-15 12:29;NULL;NULL
2523;1;4619;4;30-12-15 14:18;25-12-15 14:19;NULL;NULL
2524;2;4620;1;15-01-16 23:02;28-12-15 23:03;NULL;NULL
2525;2;4621;1;15-01-16 23:05;28-12-15 23:09;NULL;NULL
2526;1;4535;4;13-01-16 12:28;30-12-15 12:29;NULL;NULL
2529;1;4623;3;06-01-16 09:53;31-12-15 09:55;NULL;NULL
2530;1;4624;3;06-01-16 09:58;31-12-15 10:00;NULL;NULL
2531;5;4625;1;21-01-16 12:04;31-12-15 12:06;NULL;NULL
2532;7;4611;4;08-01-16 17:00;31-12-15 17:04;NULL;NULL
2533;1;4626;4;06-01-16 11:03;01-01-16 11:08;NULL;NULL
2534;7;4627;3;08-01-16 17:29;01-01-16 17:31;NULL;NULL
2535;6;4628;5;05-01-16 20:47;01-01-16 20:48;NULL;NULL
2537;5;4630;2;07-01-16 11:39;02-01-16 11:44;NULL;NULL
2539;2;4631;4;22-01-16 11:55;02-01-16 12:01;NULL;NULL
2540;1;4632;3;06-01-16 21:21;02-01-16 21:22;NULL;NULL
2543;3;4633;3;04-01-16 11:03;03-01-16 11:05;NULL;NULL
2544;3;4634;3;04-01-16 11:06;03-01-16 11:07;NULL;NULL
2545;1;4492;5;06-01-16 20:20;04-01-16 20:21;NULL;NULL
2546;6;4635;5;05-01-16 23:47;04-01-16 23:48;NULL;NULL
2547;5;4636;5;07-01-16 23:58;04-01-16 23:59;NULL;NULL
2548;5;4637;5;07-01-16 23:59;05-01-16 00:00;NULL;NULL
2549;6;4606;4;12-01-16 14:30;05-01-16 14:30;NULL;NULL
2550;1;4638;4;06-01-16 15:06;05-01-16 15:07;NULL;NULL
2551;3;4639;4;25-01-16 15:28;05-01-16 15:39;NULL;NULL
2552;6;4638;3;05-01-16 19:01;05-01-16 19:03;NULL;NULL
2553;5;4640;1;21-01-16 03:46;06-01-16 03:48;NULL;NULL
2554;1;4641;4;06-01-16 05:51;06-01-16 05:52;NULL;NULL
2555;1;4642;4;06-01-16 09:40;06-01-16 09:43;NULL;NULL
2556;1;4641;4;13-01-16 10:13;06-01-16 10:13;NULL;NULL
2557;6;4643;3;12-01-16 10:19;06-01-16 10:23;NULL;NULL
2558;2;4607;4;22-01-16 10:38;06-01-16 10:41;NULL;NULL
2560;1;4644;5;13-01-16 11:19;06-01-16 11:20;NULL;NULL
2561;1;4645;4;13-01-16 12:52;06-01-16 12:55;NULL;NULL
2562;6;4646;1;19-01-16 17:37;06-01-16 17:40;NULL;NULL
2563;1;4647;4;13-01-16 18:23;06-01-16 18:24;NULL;NULL
2565;1;4648;4;13-01-16 08:08;07-01-16 08:09;NULL;NULL
2566;7;4649;3;08-01-16 09:46;07-01-16 09:51;NULL;NULL
2567;5;4650;5;07-01-16 12:27;07-01-16 12:27;NULL;NULL
2568;3;4651;1;11-01-16 13:18;07-01-16 13:19;NULL;NULL
2569;3;4485;1;11-01-16 15:33;07-01-16 15:34;NULL;NULL
2570;1;4490;1;20-01-16 10:33;08-01-16 10:33;NULL;NULL
2572;7;4652;3;08-01-16 12:44;08-01-16 12:45;NULL;NULL
2573;1;4653;5;13-01-16 14:09;08-01-16 14:10;NULL;NULL
2574;6;4654;5;19-01-16 15:30;08-01-16 15:31;NULL;NULL
2578;1;4656;4;13-01-16 21:29;08-01-16 21:30;NULL;NULL
2579;3;4657;1;11-01-16 10:43;09-01-16 10:48;NULL;NULL
2580;6;4658;5;12-01-16 22:09;09-01-16 22:10;NULL;NULL
2581;1;4659;4;13-01-16 00:58;10-01-16 00:59;NULL;NULL
2582;3;4660;1;11-01-16 13:02;10-01-16 13:05;NULL;NULL
2584;7;4661;4;22-01-16 23:00;10-01-16 23:02;NULL;NULL
2585;7;4662;4;22-01-16 23:03;10-01-16 23:04;NULL;NULL
2586;5;2184;4;14-01-16 12:12;11-01-16 12:13;NULL;NULL
2587;3;4663;1;11-01-16 17:47;11-01-16 17:51;NULL;NULL
2588;2;4641;4;22-01-16 22:46;12-01-16 22:46;NULL;NULL
2589;3;4664;1;18-01-16 10:43;13-01-16 10:43;NULL;NULL
2590;1;4665;1;20-01-16 11:35;13-01-16 11:38;NULL;NULL
2591;5;4668;5;14-01-16 12:19;13-01-16 12:21;NULL;NULL
2592;2;4641;3;29-01-16 13:14;13-01-16 13:15;NULL;NULL
2594;2;4670;4;22-01-16 21:45;13-01-16 21:53;NULL;NULL
2595;5;4671;1;21-01-16 05:13;14-01-16 05:15;NULL;NULL
2596;1;4672;1;20-01-16 14:03;14-01-16 14:05;NULL;NULL
2597;3;4673;5;01-02-16 14:54;14-01-16 14:55;NULL;NULL
2598;6;4674;5;19-01-16 15:23;14-01-16 15:25;NULL;NULL
2599;2;4675;1;15-01-16 16:56;14-01-16 16:57;NULL;NULL
2600;2;4676;1;15-01-16 17:00;14-01-16 17:01;NULL;NULL
2601;6;4677;1;19-01-16 23:10;14-01-16 23:11;NULL;NULL
2602;1;4616;1;20-01-16 17:07;15-01-16 17:08;NULL;NULL
2603;7;6891;4;29-01-16 23:45;15-01-16 23:46;NULL;NULL
2605;6;4679;1;19-01-16 20:29;17-01-16 20:30;NULL;NULL
2606;6;4680;5;19-01-16 20:34;17-01-16 20:37;NULL;NULL
2608;3;4681;3;25-01-16 13:56;18-01-16 13:58;NULL;NULL
2610;6;4679;1;19-01-16 18:45;18-01-16 18:47;NULL;NULL
2611;6;4674;5;26-01-16 10:55;19-01-16 10:55;NULL;NULL
2613;1;4490;1;27-01-16 14:55;20-01-16 14:55;NULL;NULL
2614;2;4616;4;12-02-16 18:30;20-01-16 18:31;NULL;NULL
2615;1;4665;4;03-02-16 18:52;20-01-16 18:53;NULL;NULL
2616;1;4619;1;27-01-16 19:29;20-01-16 19:30;NULL;NULL
2617;7;4682;4;22-01-16 13:20;21-01-16 13:24;NULL;NULL
2618;1;4683;1;27-01-16 08:17;22-01-16 08:19;NULL;NULL
2619;2;4607;4;12-02-16 09:16;22-01-16 09:17;NULL;NULL
2621;6;4684;4;26-01-16 23:55;22-01-16 23:56;NULL;NULL
2623;3;4685;3;25-01-16 10:42;25-01-16 10:45;NULL;NULL
2624;1;4686;1;27-01-16 15:23;25-01-16 15:25;NULL;NULL
2626;6;4687;5;26-01-16 17:28;25-01-16 17:32;NULL;NULL
2627;3;4688;4;01-02-16 09:56;26-01-16 09:57;NULL;NULL
2628;2;4640;1;19-02-16 10:16;26-01-16 10:17;NULL;NULL
2631;1;4689;1;03-02-16 11:27;28-01-16 11:33;NULL;NULL
2632;1;4690;3;10-02-16 16:15;28-01-16 16:17;NULL;NULL
2633;1;4691;3;10-02-16 16:18;28-01-16 16:20;NULL;NULL
2634;7;4662;3;29-01-16 11:47;29-01-16 11:47;NULL;NULL
2635;7;6891;4;26-02-16 09:42;30-01-16 09:43;NULL;NULL
2638;3;4693;4;01-02-16 11:34;31-01-16 11:35;NULL;NULL
2639;3;4688;1;15-02-16 09:06;01-02-16 09:06;NULL;NULL
2641;5;4673;5;11-02-16 13:26;01-02-16 13:26;NULL;NULL
2643;6;4695;3;02-02-16 14:29;01-02-16 14:30;NULL;NULL
2645;1;4697;5;10-02-16 19:11;02-02-16 19:15;NULL;NULL
2646;2;4689;4;19-02-16 10:50;03-02-16 10:52;NULL;NULL
2647;3;4698;5;15-02-16 11:22;03-02-16 11:28;NULL;NULL
2648;3;4699;3;15-02-16 16:03;03-02-16 16:03;NULL;NULL
2649;3;4700;5;15-02-16 17:50;04-02-16 17:52;NULL;NULL
2650;3;4701;1;15-02-16 14:18;05-02-16 14:19;NULL;NULL
2651;3;4702;1;15-02-16 17:19;05-02-16 17:20;NULL;NULL
2652;3;4703;4;29-02-16 18:36;05-02-16 18:39;NULL;NULL
2654;1;4704;4;10-02-16 09:47;06-02-16 09:48;NULL;NULL
2655;7;4705;3;19-02-16 11:32;06-02-16 11:35;NULL;NULL
2656;1;4706;1;10-02-16 17:18;06-02-16 17:22;NULL;NULL
2657;1;4707;4;10-02-16 11:04;08-02-16 11:06;NULL;NULL
2658;6;4178;5;16-02-16 14:14;08-02-16 14:15;NULL;NULL
2659;1;4708;3;10-02-16 21:24;08-02-16 21:26;NULL;NULL
2660;1;4709;4;10-02-16 12:17;09-02-16 12:19;NULL;NULL
2661;3;4710;5;15-02-16 19:41;09-02-16 19:44;NULL;NULL
2662;3;4711;1;15-02-16 19:51;09-02-16 19:53;NULL;NULL
2663;2;4697;5;12-02-16 09:40;10-02-16 09:40;NULL;NULL
2664;3;4671;1;15-02-16 12:22;10-02-16 12:24;NULL;NULL
2665;1;4707;4;17-02-16 14:54;10-02-16 14:54;NULL;NULL
2666;1;4706;4;17-02-16 15:11;10-02-16 15:11;NULL;NULL
2667;2;4712;3;19-02-16 08:14;11-02-16 08:17;NULL;NULL
2668;2;4713;1;19-02-16 08:50;11-02-16 08:56;NULL;NULL
2669;3;4714;3;15-02-16 17:39;11-02-16 17:39;NULL;NULL
2670;7;4715;3;12-02-16 16:18;12-02-16 16:18;NULL;NULL
2671;1;4616;4;17-02-16 16:49;12-02-16 16:50;NULL;NULL
2672;3;4711;4;22-02-16 09:14;15-02-16 09:14;NULL;NULL
2673;3;4688;4;22-02-16 09:18;15-02-16 09:19;NULL;NULL
2674;3;4718;5;22-02-16 10:23;15-02-16 10:24;NULL;NULL
2675;1;4711;4;17-02-16 13:09;15-02-16 13:11;NULL;NULL
2676;3;4711;4;22-02-16 13:11;15-02-16 13:13;NULL;NULL
2677;3;4719;3;22-02-16 14:38;15-02-16 14:39;NULL;NULL
2678;3;4720;5;22-02-16 20:12;16-02-16 20:13;NULL;NULL
2679;3;4720;5;22-02-16 20:12;16-02-16 20:17;NULL;NULL
2680;6;4721;3;23-02-16 13:26;17-02-16 13:28;NULL;NULL
2681;1;4706;1;24-02-16 16:18;17-02-16 16:18;NULL;NULL
2682;3;4722;5;22-02-16 16:56;17-02-16 16:58;NULL;NULL
2683;7;4178;5;19-02-16 06:56;18-02-16 06:57;NULL;NULL
2684;1;4723;5;02-03-16 12:40;18-02-16 12:46;NULL;NULL
2685;1;4724;4;09-03-16 17:31;18-02-16 17:32;NULL;NULL
2686;1;4689;4;09-03-16 17:21;19-02-16 17:22;NULL;NULL
2687;5;4725;5;25-02-16 11:54;21-02-16 11:57;NULL;NULL
2689;3;4711;4;29-02-16 09:13;22-02-16 09:13;NULL;NULL
2690;3;4718;5;29-02-16 09:48;22-02-16 09:53;NULL;NULL
2691;6;4726;5;23-02-16 10:43;22-02-16 10:45;NULL;NULL
2692;3;4722;5;29-02-16 15:37;22-02-16 15:37;NULL;NULL
2693;3;4688;4;29-02-16 20:08;22-02-16 20:09;NULL;NULL
2694;1;4727;4;02-03-16 23:37;23-02-16 23:38;NULL;NULL
2695;1044;4728;4;07-03-16 13:30;24-02-16 13:32;NULL;NULL
2697;1045;4730;5;03-03-16 18:45;24-02-16 18:51;NULL;NULL
2698;1045;4731;5;03-03-16 18:47;24-02-16 18:51;NULL;NULL
2699;5;4732;4;03-03-16 21:24;24-02-16 21:35;NULL;NULL
2700;1044;4733;4;07-03-16 23:20;24-02-16 23:22;NULL;NULL
2701;6;4734;4;01-03-16 10:08;25-02-16 10:17;NULL;NULL
2702;1045;4735;4;03-03-16 10:52;25-02-16 10:54;NULL;NULL
2703;1045;4736;4;03-03-16 11:55;25-02-16 11:57;NULL;NULL
2704;1044;4737;4;14-03-16 13:24;25-02-16 13:25;NULL;NULL
2705;1044;4738;4;21-03-16 15:35;25-02-16 15:40;NULL;NULL
2706;1044;4739;4;21-03-16 16:11;25-02-16 16:13;NULL;NULL
2707;1;4706;4;02-03-16 16:40;25-02-16 16:40;NULL;NULL
2710;1045;4740;4;10-03-16 18:43;25-02-16 18:47;NULL;NULL
2711;1044;4741;3;07-03-16 19:32;25-02-16 19:36;NULL;NULL
2713;1044;4742;4;07-03-16 19:37;25-02-16 19:40;NULL;NULL
2714;1044;4743;4;21-03-16 21:01;25-02-16 21:03;NULL;NULL
2715;1044;4744;4;07-03-16 22:10;25-02-16 22:11;NULL;NULL
2716;1044;4745;4;07-03-16 22:12;25-02-16 22:21;NULL;NULL
2717;1044;4746;4;07-03-16 09:41;26-02-16 09:43;NULL;NULL
2718;1044;4747;4;07-03-16 13:15;26-02-16 13:16;NULL;NULL
2719;1044;4748;4;07-03-16 14:03;26-02-16 14:03;NULL;NULL
2720;1044;4749;4;07-03-16 16:39;26-02-16 16:42;NULL;NULL
2721;1044;4750;4;07-03-16 21:53;26-02-16 21:54;NULL;NULL
2722;3;4751;5;29-02-16 08:53;27-02-16 08:54;NULL;NULL
2723;3;4752;5;29-02-16 08:55;27-02-16 09:02;NULL;NULL
2724;1;4753;3;09-03-16 10:55;27-02-16 10:58;NULL;NULL
2725;1044;4754;5;07-03-16 18:52;27-02-16 18:54;NULL;NULL
2726;1044;6984;5;07-03-16 21:02;27-02-16 21:03;NULL;NULL
2727;1045;4756;4;10-03-16 22:43;27-02-16 22:58;NULL;NULL
2728;1044;4757;4;14-03-16 23:02;27-02-16 23:04;NULL;NULL
2729;1045;4758;3;03-03-16 00:59;28-02-16 01:01;NULL;NULL
2730;1044;4759;5;07-03-16 16:37;28-02-16 16:45;NULL;NULL
2731;3;4719;4;29-02-16 20:50;28-02-16 20:51;NULL;NULL
2732;1044;4760;4;21-03-16 20:51;28-02-16 20:53;NULL;NULL
2733;3;4688;4;07-03-16 20:22;29-02-16 20:24;NULL;NULL
2735;3;4761;5;07-03-16 18:07;01-03-16 18:12;NULL;NULL
2736;1044;4762;4;14-03-16 14:40;02-03-16 14:41;NULL;NULL
2740;5;1094;5;03-03-16 13:28;03-03-16 13:28;NULL;NULL
2741;1045;4735;4;10-03-16 18:40;03-03-16 18:42;NULL;NULL
2742;7;4763;2;04-03-16 22:20;03-03-16 22:22;NULL;NULL
2743;6;4764;4;08-03-16 09:08;04-03-16 09:09;NULL;NULL
2744;2;4753;1;04-03-16 11:27;04-03-16 11:27;NULL;NULL
2745;1045;4765;4;17-03-16 20:07;05-03-16 20:10;NULL;NULL
2746;1045;4766;4;17-03-16 20:10;05-03-16 20:11;NULL;NULL
2747;1045;4767;4;10-03-16 21:21;05-03-16 21:24;NULL;NULL
2748;1044;4768;4;07-03-16 07:45;06-03-16 07:48;NULL;NULL
2749;1044;4769;4;07-03-16 20:55;06-03-16 20:58;NULL;NULL
2750;1044;4770;4;07-03-16 20:58;06-03-16 21:00;NULL;NULL
2751;1;4771;4;09-03-16 16:54;07-03-16 16:56;NULL;NULL
2752;1044;4772;3;07-03-16 17:57;07-03-16 17:59;NULL;NULL
2753;1045;4773;3;17-03-16 19:17;07-03-16 19:21;NULL;NULL
2754;3;4688;4;14-03-16 20:17;07-03-16 20:20;NULL;NULL
2755;1;4723;5;09-03-16 23:34;07-03-16 23:34;NULL;NULL
2756;1;4723;5;09-03-16 23:36;07-03-16 23:36;NULL;NULL
2757;1045;4774;4;10-03-16 06:28;08-03-16 06:32;NULL;NULL
2758;6;4764;4;15-03-16 09:14;08-03-16 09:15;NULL;NULL
2759;1045;4775;3;10-03-16 12:37;08-03-16 12:40;NULL;NULL
2760;1045;4776;4;17-03-16 13:20;08-03-16 13:22;NULL;NULL
2761;1044;4777;5;14-03-16 19:42;08-03-16 19:44;NULL;NULL
2762;1045;4778;4;10-03-16 22:01;08-03-16 22:02;NULL;NULL
2763;6;4779;5;15-03-16 23:25;08-03-16 23:28;NULL;NULL
2765;2;4771;4;18-03-16 13:55;09-03-16 13:56;NULL;NULL
2766;3;4781;5;14-03-16 14:50;09-03-16 14:52;NULL;NULL
2767;1045;4740;4;17-03-16 15:41;10-03-16 15:42;NULL;NULL
2768;2;4782;5;11-03-16 17:00;11-03-16 17:01;NULL;NULL
2770;1045;4757;4;24-03-16 10:54;14-03-16 10:55;NULL;NULL
2771;3;4783;5;14-03-16 11:38;14-03-16 11:40;NULL;NULL
2772;1;4784;5;16-03-16 15:16;14-03-16 15:18;NULL;NULL
2773;1;4785;5;16-03-16 15:28;14-03-16 15:29;NULL;NULL
2774;3;4688;4;21-03-16 20:18;14-03-16 20:19;NULL;NULL
2775;6;4764;4;22-03-16 09:26;15-03-16 09:26;NULL;NULL
2776;1045;4788;3;24-03-16 16:24;15-03-16 16:27;NULL;NULL
2777;1045;4789;3;24-03-16 17:22;15-03-16 17:23;NULL;NULL
2778;7;4779;5;18-03-16 21:09;15-03-16 21:10;NULL;NULL
2780;1045;4790;4;24-03-16 11:16;16-03-16 11:39;NULL;NULL
2781;1044;4791;4;28-03-16 15:18;16-03-16 15:20;NULL;NULL
2782;1045;4792;5;17-03-16 16:16;16-03-16 16:16;NULL;NULL
2783;1045;4793;3;17-03-16 16:31;16-03-16 16:32;NULL;NULL
2784;3;4794;4;21-03-16 00:39;17-03-16 00:41;NULL;NULL
2785;1045;4740;4;24-03-16 16:47;17-03-16 16:47;NULL;NULL
2786;7;4795;3;18-03-16 17:02;18-03-16 17:04;NULL;NULL
2787;7;4796;2;01-04-16 18:12;18-03-16 18:20;NULL;NULL
2788;1044;4738;4;28-03-16 09:02;21-03-16 09:03;NULL;NULL
2789;5;4688;4;24-03-16 20:16;21-03-16 20:17;NULL;NULL
2790;5;4797;4;24-03-16 20:51;21-03-16 20:54;NULL;NULL
2791;6;4798;5;22-03-16 10:10;22-03-16 10:13;NULL;NULL
2792;1;4799;3;23-03-16 10:13;22-03-16 10:15;NULL;NULL
2793;1;4800;3;23-03-16 10:16;22-03-16 10:18;NULL;NULL
2794;1;4801;3;23-03-16 10:18;22-03-16 10:20;NULL;NULL
2795;1;4802;3;23-03-16 10:21;22-03-16 10:24;NULL;NULL
2796;6;4764;4;05-04-16 10:51;22-03-16 10:52;NULL;NULL
2797;1045;4803;5;24-03-16 16:04;22-03-16 16:06;NULL;NULL
2798;1;4804;5;23-03-16 16:44;23-03-16 16:46;NULL;NULL
2799;5;4805;4;31-03-16 17:31;23-03-16 17:34;NULL;NULL
2800;5;4806;4;31-03-16 17:35;23-03-16 17:36;NULL;NULL
2801;1044;4807;4;04-04-16 22:05;23-03-16 22:07;NULL;NULL
2802;1044;4757;3;28-03-16 09:11;24-03-16 09:12;NULL;NULL
2803;2;4797;1;01-04-16 14:17;24-03-16 14:18;NULL;NULL
2804;2;4808;1;25-03-16 15:18;24-03-16 15:20;17-04-16 19:53;NULL
2805;7;4809;3;25-03-16 16:11;24-03-16 16:13;NULL;NULL
2806;6;4810;5;29-03-16 16:23;24-03-16 16:34;NULL;NULL
2807;3;4688;4;04-04-16 18:18;24-03-16 18:18;NULL;NULL
2808;2;4811;3;25-03-16 21:17;24-03-16 21:35;NULL;NULL
2810;2;4808;1;25-03-16 18:43;25-03-16 18:43;NULL;NULL
2812;7;4813;5;08-04-16 11:42;29-03-16 11:44;NULL;NULL
2813;7;4814;5;01-04-16 14:59;29-03-16 15:00;NULL;NULL
2829;5;4815;3;31-03-16 08:07;30-03-16 08:08;NULL;NULL
2830;3;4806;2;11-04-16 11:48;31-03-16 11:48;NULL;NULL
2831;3;4805;2;11-04-16 12:21;31-03-16 12:22;NULL;NULL
2832;5;4816;3;31-03-16 18:33;31-03-16 18:35;NULL;NULL
2834;3;4797;4;04-04-16 21:07;31-03-16 21:07;NULL;NULL
2835;3;4797;4;04-04-16 18:31;01-04-16 18:31;NULL;NULL
2836;7;4809;4;01-04-16 19:39;01-04-16 19:39;NULL;NULL
2837;1044;4817;5;04-04-16 20:05;01-04-16 20:08;NULL;NULL
2838;1;4796;4;06-04-16 21:03;01-04-16 21:04;NULL;NULL
2839;6;4796;3;05-04-16 21:05;01-04-16 21:05;NULL;NULL
2840;1045;4818;4;21-04-16 04:21;02-04-16 04:23;NULL;NULL
2841;1045;4819;4;07-04-16 10:08;02-04-16 10:10;NULL;NULL
2842;1045;4819;1;07-04-16 10:08;02-04-16 10:10;07-04-16 14:29;NULL
2843;1044;4820;4;04-04-16 11:38;02-04-16 11:39;NULL;NULL
2844;1045;4821;4;14-04-16 11:38;02-04-16 11:39;NULL;NULL
